id,fake,real
TEST_00000,0.9831013083457947,0.003595429938286543
TEST_00001,0.9292845726013184,0.065280482172966
TEST_00002,0.9905365109443665,0.09534606337547302
TEST_00003,0.6795942187309265,0.7959821820259094
TEST_00004,2.4950544684543274e-05,0.9999998807907104
TEST_00005,0.013876287266612053,0.9999878406524658
TEST_00006,0.0785808339715004,0.496527761220932
TEST_00007,0.7248506546020508,0.024085944518446922
TEST_00008,0.0372360534965992,0.9588422775268555
TEST_00009,0.9966741800308228,0.0013679757248610258
TEST_00010,0.9982808828353882,0.0038277534767985344
TEST_00011,0.10850663483142853,0.9243894815444946
TEST_00012,0.031841930001974106,0.7239106297492981
TEST_00013,0.26561564207077026,0.7997556924819946
TEST_00014,0.9399086833000183,0.03385252505540848
TEST_00015,0.18843737244606018,0.8244432806968689
TEST_00016,0.26471540331840515,0.5979737639427185
TEST_00017,0.02287585288286209,0.9967300891876221
TEST_00018,0.22462047636508942,0.13737228512763977
TEST_00019,0.9111402034759521,0.013282116502523422
TEST_00020,8.894327947928105e-06,0.9999724626541138
TEST_00021,0.9070075154304504,0.012889125384390354
TEST_00022,0.1552073359489441,0.999998927116394
TEST_00023,0.9847955703735352,0.11031399667263031
TEST_00024,0.9665237069129944,0.0001064856187440455
TEST_00025,0.2507224380970001,0.15500541031360626
TEST_00026,0.006982444319874048,1.0
TEST_00027,0.003811141476035118,0.9999964237213135
TEST_00028,0.19717106223106384,0.2037247121334076
TEST_00029,0.823464572429657,0.01976080611348152
TEST_00030,0.008647190406918526,0.1323348432779312
TEST_00031,0.00010793762339744717,1.0
TEST_00032,0.5994254350662231,0.9091871380805969
TEST_00033,6.762854172848165e-05,0.8341171145439148
TEST_00034,0.9945240020751953,0.0010247963946312666
TEST_00035,0.0012729773297905922,0.9332488179206848
TEST_00036,0.9932270646095276,0.3866117000579834
TEST_00037,0.009384678676724434,0.9625502228736877
TEST_00038,0.0029376253951340914,0.5462985634803772
TEST_00039,0.04790286719799042,0.03883254528045654
TEST_00040,0.5369043946266174,0.04108995944261551
TEST_00041,0.14692422747612,0.9971438050270081
TEST_00042,0.0009465435286983848,0.9060408473014832
TEST_00043,0.19396454095840454,0.8312020897865295
TEST_00044,0.03442693129181862,0.34164366126060486
TEST_00045,0.8787156343460083,0.013241929933428764
TEST_00046,0.4480710029602051,0.005706071853637695
TEST_00047,0.0002358545461902395,0.999998927116394
TEST_00048,0.035089023411273956,0.6293830275535583
TEST_00049,0.0027807520236819983,0.10276750475168228
TEST_00050,0.982227623462677,0.9909708499908447
TEST_00051,0.762220561504364,0.9863611459732056
TEST_00052,0.8028193712234497,0.020454343408346176
TEST_00053,0.004578353837132454,0.15465867519378662
TEST_00054,0.8518120646476746,0.026393726468086243
TEST_00055,0.9364458322525024,0.10905156284570694
TEST_00056,0.010110028088092804,0.99834144115448
TEST_00057,0.036399390548467636,0.9999997615814209
TEST_00058,0.4318924844264984,0.45304033160209656
TEST_00059,0.9831573367118835,0.1386873424053192
TEST_00060,0.0002899326791521162,0.9992043375968933
TEST_00061,0.3133230209350586,0.5320592522621155
TEST_00062,0.02102191373705864,0.7864211201667786
TEST_00063,0.05830558389425278,0.38323187828063965
TEST_00064,0.00500530144199729,0.1946418583393097
TEST_00065,0.0945247933268547,0.5525108575820923
TEST_00066,0.033717576414346695,0.9950738549232483
TEST_00067,0.9998980760574341,0.06189868599176407
TEST_00068,0.0056850197724998,0.2550484538078308
TEST_00069,1.0,0.00019458369934000075
TEST_00070,0.9825059175491333,0.10029786080121994
TEST_00071,0.028775209560990334,0.9293152093887329
TEST_00072,1.265511764358962e-05,0.9955930113792419
TEST_00073,3.5064997064182535e-05,0.9998233914375305
TEST_00074,0.17278900742530823,0.04067046195268631
TEST_00075,0.011984224431216717,0.9961755275726318
TEST_00076,0.9240748286247253,0.46582281589508057
TEST_00077,0.03841250762343407,0.9972149133682251
TEST_00078,0.12558962404727936,0.03113606572151184
TEST_00079,0.9999992847442627,0.0003996494924649596
TEST_00080,0.9972495436668396,0.38478636741638184
TEST_00081,0.7465923428535461,0.1166984811425209
TEST_00082,0.0925053209066391,0.8261829614639282
TEST_00083,0.41861578822135925,0.08440253883600235
TEST_00084,0.7168350219726562,0.003153998637571931
TEST_00085,2.4494071112712845e-05,0.9983649849891663
TEST_00086,0.00038995055365376174,0.990230143070221
TEST_00087,0.9999454021453857,0.05415015667676926
TEST_00088,0.008928215131163597,0.945440411567688
TEST_00089,0.028142910450696945,0.6809543967247009
TEST_00090,0.013155652210116386,0.9552616477012634
TEST_00091,0.000928410911001265,0.9995996356010437
TEST_00092,0.9998384714126587,0.048581600189208984
TEST_00093,0.014691217802464962,0.7949272394180298
TEST_00094,0.8273817896842957,0.6541599035263062
TEST_00095,0.9998831748962402,0.0024764942936599255
TEST_00096,0.004697328433394432,0.9999970197677612
TEST_00097,0.021834056824445724,0.46433091163635254
TEST_00098,0.7511337399482727,0.0064949337393045425
TEST_00099,0.3090047240257263,0.97105473279953
TEST_00100,0.968992292881012,0.03672065585851669
TEST_00101,0.24506980180740356,0.3296850919723511
TEST_00102,0.9982047080993652,0.1057218462228775
TEST_00103,0.996048629283905,0.00372376199811697
TEST_00104,0.0014048523735255003,0.40883171558380127
TEST_00105,0.0022574991453438997,0.9889296889305115
TEST_00106,9.96449452941306e-05,0.7231453061103821
TEST_00107,0.992175281047821,0.04937775433063507
TEST_00108,0.12553034722805023,0.028758598491549492
TEST_00109,0.00011036895011784509,0.9996141195297241
TEST_00110,0.9689791798591614,0.08160262554883957
TEST_00111,0.9252224564552307,0.0842905044555664
TEST_00112,0.0025951822753995657,0.9994623064994812
TEST_00113,0.03783372789621353,0.9329434633255005
TEST_00114,0.9698941707611084,0.21894070506095886
TEST_00115,0.9964953064918518,0.599365770816803
TEST_00116,0.9814417958259583,0.1873106211423874
TEST_00117,0.6989340782165527,0.4444136917591095
TEST_00118,0.021970979869365692,0.995323121547699
TEST_00119,0.0006420487770810723,0.9086707234382629
TEST_00120,0.11730331927537918,0.5602237582206726
TEST_00121,6.103609393903753e-06,0.9999319314956665
TEST_00122,0.9987982511520386,0.001086900127120316
TEST_00123,0.41396111249923706,0.900561511516571
TEST_00124,0.003646091092377901,0.9844259023666382
TEST_00125,0.9986534118652344,0.1652785986661911
TEST_00126,0.24460622668266296,0.4079352617263794
TEST_00127,0.503148078918457,0.2156752049922943
TEST_00128,0.9999927282333374,0.08068812638521194
TEST_00129,0.9193794131278992,0.025105860084295273
TEST_00130,0.2323254942893982,0.49330267310142517
TEST_00131,0.009693006984889507,0.9999998807907104
