id,fake,real
TEST_00000,7.634576468262821e-05,0.9999195337295532
TEST_00001,4.277682364772772e-06,0.9999954700469971
TEST_00002,0.001127423602156341,0.9988551139831543
TEST_00003,4.881100721831899e-06,0.9999949932098389
TEST_00004,0.0004963052924722433,0.9994789958000183
TEST_00005,9.483666758569598e-07,0.9999990463256836
TEST_00006,3.519789970596321e-05,0.9999644756317139
TEST_00007,1.4209101664164336e-06,0.9999985694885254
TEST_00008,0.0008075544028542936,0.999196469783783
TEST_00009,1.5950759916449897e-05,0.9999833106994629
TEST_00010,1.6178259102161974e-05,0.9999827146530151
TEST_00011,0.005479775834828615,0.9945228099822998
TEST_00012,9.204103662341367e-06,0.9999902248382568
TEST_00013,2.1902999947087665e-07,0.9999997615814209
TEST_00014,0.0006838802946731448,0.9992737174034119
TEST_00015,0.00014528831525240093,0.9998537302017212
TEST_00016,5.642298492603004e-05,0.9999417066574097
TEST_00017,0.023144735023379326,0.9769683480262756
TEST_00018,6.479924923041835e-05,0.9999352693557739
TEST_00019,0.0009034163085743785,0.9990501999855042
TEST_00020,1.09391557998606e-05,0.9999886751174927
TEST_00021,0.00028085074154660106,0.99972003698349
TEST_00022,0.0030244498047977686,0.9968992471694946
TEST_00023,1.3978493370814249e-05,0.9999852180480957
TEST_00024,0.00021216068125795573,0.9997780919075012
TEST_00025,0.005823340732604265,0.9938470721244812
TEST_00026,4.3325790102244355e-06,0.9999954700469971
TEST_00027,1.4922321497579105e-05,0.9999847412109375
TEST_00028,0.012769252993166447,0.9867236018180847
TEST_00029,2.5822526367846876e-05,0.9999725818634033
TEST_00030,0.00043982514762319624,0.9995614886283875
TEST_00031,1.3039358236710541e-05,0.9999862909317017
TEST_00032,3.5602297430159524e-06,0.999996542930603
TEST_00033,0.0005116605898365378,0.9994958639144897
TEST_00034,5.374262173063471e-07,0.9999994039535522
TEST_00035,0.006641946732997894,0.9929763078689575
TEST_00036,0.00014140784332994372,0.9998624324798584
TEST_00037,0.00011340207856846973,0.9998880624771118
TEST_00038,0.0008248785743489861,0.9991356730461121
TEST_00039,4.320238076616079e-06,0.9999953508377075
TEST_00040,0.030311796814203262,0.9703701138496399
TEST_00041,4.063896994921379e-05,0.9999575614929199
TEST_00042,9.717712146084523e-08,0.9999998807907104
TEST_00043,4.64542827103287e-05,0.9999531507492065
TEST_00044,0.0002299963089171797,0.9997667670249939
TEST_00045,2.7546329874894582e-05,0.9999711513519287
TEST_00046,1.063475792761892e-05,0.9999887943267822
TEST_00047,7.927122169348877e-06,0.9999916553497314
TEST_00048,1.5937571333779488e-06,0.9999983310699463
TEST_00049,3.815963012243628e-08,1.0
TEST_00050,0.001082553411833942,0.9988493919372559
TEST_00051,0.0007609939202666283,0.9992371797561646
TEST_00052,5.7102744904113933e-05,0.9999397993087769
TEST_00053,0.002286267001181841,0.9975904226303101
TEST_00054,0.002894320525228977,0.9970999956130981
TEST_00055,0.0037908253725618124,0.9960545301437378
TEST_00056,5.741107452195138e-05,0.9999418258666992
TEST_00057,0.00012111739488318563,0.9998766183853149
TEST_00058,0.4193589389324188,0.5781822204589844
TEST_00059,0.00195469637401402,0.9980980753898621
TEST_00060,1.8391341654933058e-05,0.9999806880950928
TEST_00061,3.470623050816357e-05,0.9999656677246094
TEST_00062,0.0013535839971154928,0.9985926747322083
TEST_00063,0.0001481975195929408,0.9998444318771362
TEST_00064,0.0016789032379165292,0.9983230233192444
TEST_00065,6.449089795523832e-08,0.9999998807907104
TEST_00066,1.687268813554965e-08,1.0
TEST_00067,0.003393927589058876,0.9965143799781799
TEST_00068,0.21120403707027435,0.7846590876579285
TEST_00069,0.023416738957166672,0.9760086536407471
TEST_00070,0.0012949396623298526,0.9986660480499268
TEST_00071,1.190486159430293e-06,0.9999986886978149
TEST_00072,0.00010254089283989742,0.9998939037322998
TEST_00073,1.8589613546282635e-06,0.9999980926513672
TEST_00074,2.032108932326082e-05,0.9999784231185913
TEST_00075,0.001472120056860149,0.9985601305961609
TEST_00076,0.958218514919281,0.04104512557387352
TEST_00077,1.5068701941345353e-05,0.9999850988388062
TEST_00078,2.831824774673919e-09,1.0
TEST_00079,0.49961262941360474,0.4988260567188263
TEST_00080,1.0120541560354468e-07,0.9999998807907104
TEST_00081,0.881772518157959,0.11501263827085495
TEST_00082,7.209991963463835e-06,0.9999927282333374
TEST_00083,0.0005893666530027986,0.9993937015533447
TEST_00084,3.2403593650087714e-05,0.9999659061431885
TEST_00085,3.62576829502359e-05,0.9999626874923706
TEST_00086,0.0007240534760057926,0.9992353916168213
TEST_00087,0.0005167047493159771,0.9994578957557678
TEST_00088,0.0008410043083131313,0.9991432428359985
TEST_00089,0.00013954688620287925,0.9998610019683838
TEST_00090,7.922534678073134e-06,0.999991774559021
TEST_00091,8.987874934973661e-06,0.9999909400939941
TEST_00092,3.7152749428059906e-05,0.9999606609344482
TEST_00093,0.0003480286104604602,0.9996528625488281
TEST_00094,0.000527715019416064,0.9994524121284485
TEST_00095,0.00023948012676555663,0.9997467398643494
TEST_00096,3.557375293894438e-06,0.9999963045120239
TEST_00097,0.01488446444272995,0.9852449297904968
TEST_00098,0.00030522901215590537,0.9996784925460815
TEST_00099,9.542734005663078e-06,0.9999902248382568
TEST_00100,4.216901743347989e-06,0.9999955892562866
TEST_00101,0.00023819241323508322,0.9997554421424866
TEST_00102,0.00019005907233804464,0.9998109936714172
TEST_00103,0.37765592336654663,0.617756187915802
TEST_00104,0.002850860822945833,0.9970846772193909
TEST_00105,7.562774408143014e-05,0.9999220371246338
TEST_00106,0.00041339057497680187,0.9995842576026917
TEST_00107,6.50702859275043e-05,0.9999325275421143
TEST_00108,3.1933782906889974e-07,0.9999996423721313
TEST_00109,0.009738624095916748,0.9897997379302979
TEST_00110,0.0014125623274594545,0.9985231757164001
TEST_00111,5.15840838488657e-05,0.999946117401123
TEST_00112,0.015360256657004356,0.9840896129608154
TEST_00113,7.522324449382722e-05,0.9999268054962158
TEST_00114,0.0005886576254852116,0.9993863105773926
TEST_00115,0.00014841755910310894,0.9998437166213989
TEST_00116,0.0010616295039653778,0.9989125728607178
TEST_00117,0.00012667939881794155,0.9998655319213867
TEST_00118,0.00018274066678714007,0.9998100399971008
TEST_00119,2.0597830371116288e-05,0.9999784231185913
TEST_00120,0.0001522307429695502,0.9998376369476318
TEST_00121,0.0001883143704617396,0.9998065829277039
TEST_00122,8.464478923997376e-06,0.9999915361404419
TEST_00123,0.05891226604580879,0.9405513405799866
TEST_00124,8.2760801888071e-05,0.99991774559021
TEST_00125,2.5750769054866396e-05,0.9999735355377197
TEST_00126,1.287330815102905e-05,0.9999865293502808
TEST_00127,0.00013193626364227384,0.9998598098754883
TEST_00128,0.011868332512676716,0.9880366325378418
TEST_00129,0.0006628786795772612,0.9993401169776917
TEST_00130,1.1915495633729734e-05,0.9999874830245972
TEST_00131,1.7866140069600078e-06,0.9999982118606567
TEST_00132,0.00014050945173949003,0.9998635053634644
TEST_00133,0.0009614932350814342,0.9990405440330505
TEST_00134,4.010085831396282e-06,0.9999958276748657
TEST_00135,0.00018960727902594954,0.999799907207489
TEST_00136,6.365456647472456e-05,0.9999340772628784
TEST_00137,0.006346113048493862,0.9935199618339539
TEST_00138,9.262599633075297e-05,0.9999024868011475
TEST_00139,1.270908285277983e-07,0.9999998807907104
TEST_00140,0.4189249277114868,0.5768480896949768
TEST_00141,2.850087277295188e-08,1.0
TEST_00142,0.0002744339872151613,0.9997311234474182
TEST_00143,0.21020859479904175,0.7896511554718018
TEST_00144,0.0001522449601907283,0.9998420476913452
TEST_00145,0.007819065824151039,0.9921173453330994
TEST_00146,0.0021651294082403183,0.9977705478668213
TEST_00147,0.0029423777014017105,0.9969954490661621
TEST_00148,0.001575743081048131,0.9983513355255127
TEST_00149,0.00032303217449225485,0.9996601343154907
TEST_00150,0.015459692105650902,0.9839948415756226
TEST_00151,0.0003577362804207951,0.9996395111083984
TEST_00152,1.38313944262336e-05,0.9999862909317017
TEST_00153,0.00014797470066696405,0.9998446702957153
TEST_00154,0.00130317488219589,0.9986261129379272
