id,fake,real
TEST_00000,0.2730594277381897,0.051602620631456375
TEST_00001,0.3017521798610687,0.7481904029846191
TEST_00002,0.828713059425354,0.09322620183229446
TEST_00003,0.0015649892156943679,0.5296437740325928
TEST_00004,5.032063099541517e-10,0.9861668944358826
TEST_00005,0.00019478323520161211,0.9390206933021545
TEST_00006,0.04503307119011879,0.8557029366493225
TEST_00007,0.002854566555470228,0.37805047631263733
TEST_00008,0.001703449641354382,0.9643785357475281
TEST_00009,0.25874099135398865,0.6814313530921936
TEST_00010,0.9170868396759033,0.022885628044605255
TEST_00011,0.00010530577856115997,0.9432607293128967
TEST_00012,0.015218520537018776,0.9651939868927002
TEST_00013,0.003615011926740408,0.9594151377677917
TEST_00014,0.25770193338394165,0.6144847869873047
TEST_00015,3.1245770514942706e-05,0.981966495513916
TEST_00016,0.07871275395154953,0.8958360552787781
TEST_00017,2.346265500818845e-05,0.9998873472213745
TEST_00018,0.16199497878551483,0.535251259803772
TEST_00019,0.1544697880744934,0.8982242345809937
TEST_00020,5.6903900258475915e-08,0.9992609620094299
TEST_00021,0.010212168097496033,0.582844614982605
TEST_00022,2.9879998919568607e-08,0.9997524619102478
TEST_00023,0.10215070843696594,0.7873835563659668
TEST_00024,0.6044297218322754,0.08732738345861435
TEST_00025,0.1808871626853943,0.9781408309936523
TEST_00026,0.00037549619446508586,0.9071062803268433
TEST_00027,5.496619603917452e-09,0.9642194509506226
TEST_00028,0.013641576282680035,0.9933720827102661
TEST_00029,0.10429085046052933,0.393919438123703
TEST_00030,0.0008064120775088668,0.61593097448349
TEST_00031,3.70461599175087e-08,0.9998564720153809
TEST_00032,0.0908193364739418,0.8853975534439087
TEST_00033,3.8366493315677985e-10,0.9911143183708191
TEST_00034,0.02219216153025627,0.010939912870526314
TEST_00035,0.001446243841201067,0.30981674790382385
TEST_00036,0.08639989048242569,0.7345331311225891
TEST_00037,0.0035451319999992847,0.9951381087303162
TEST_00038,8.801666990621015e-05,0.9133172631263733
TEST_00039,0.19391177594661713,0.9199082255363464
TEST_00040,4.9544487410457805e-05,0.9140533208847046
TEST_00041,0.0012819579569622874,0.8127548694610596
TEST_00042,0.0007507935515604913,0.9295159578323364
TEST_00043,0.127166748046875,0.6492550373077393
TEST_00044,0.015366040170192719,0.9579868316650391
TEST_00045,0.25063204765319824,0.8454954624176025
TEST_00046,0.23495490849018097,0.382599800825119
TEST_00047,0.00047553348122164607,0.9999737739562988
TEST_00048,0.01808244176208973,0.9994717240333557
TEST_00049,0.011153202503919601,0.9312976002693176
TEST_00050,0.054210908710956573,0.9286472201347351
TEST_00051,0.0007825370412319899,0.9966968297958374
TEST_00052,0.8861345648765564,0.4730071723461151
TEST_00053,0.19895672798156738,0.8603529930114746
TEST_00054,2.6332918423577212e-05,0.991389811038971
TEST_00055,0.2027953416109085,0.8636564016342163
TEST_00056,9.117075094877691e-09,0.9584452509880066
TEST_00057,0.00012128047092119232,0.9957897067070007
TEST_00058,0.09161015599966049,0.7277335524559021
TEST_00059,0.047304268926382065,0.7124250531196594
TEST_00060,9.987503290176392e-06,0.9999858140945435
TEST_00061,5.3276038670446724e-05,0.9164846539497375
TEST_00062,0.0024005165323615074,0.9211762547492981
TEST_00063,0.02171800099313259,0.8761122226715088
TEST_00064,0.007496125530451536,0.8591545224189758
TEST_00065,1.6719397535780445e-05,0.9638248085975647
TEST_00066,0.009046196937561035,0.3984898328781128
TEST_00067,0.05285024270415306,0.33796289563179016
TEST_00068,0.2065524309873581,0.6652090549468994
TEST_00069,0.9978265166282654,0.0418400764465332
TEST_00070,0.8795022368431091,0.8786007761955261
TEST_00071,0.0006090390379540622,0.9814545512199402
TEST_00072,1.6970607248367742e-05,0.9351276159286499
TEST_00073,1.862936551333405e-05,0.9856151342391968
TEST_00074,0.23453815281391144,0.7820909023284912
TEST_00075,3.736565849976614e-05,0.998534083366394
TEST_00076,0.12763428688049316,0.6943017840385437
TEST_00077,6.345081055769697e-05,0.9136584401130676
TEST_00078,0.002423334401100874,0.7680341005325317
TEST_00079,0.9945313334465027,0.0012839718256145716
TEST_00080,0.07905424386262894,0.4814751148223877
TEST_00081,0.2220068722963333,0.14192309975624084
TEST_00082,0.08826158195734024,0.7977320551872253
TEST_00083,0.12026631087064743,0.10762984305620193
TEST_00084,0.4773489236831665,0.5300196409225464
TEST_00085,6.759172538295388e-05,0.9765586853027344
