id,fake,real
TEST_00000,0.7391470801259856,0.13292956391330507
TEST_00001,0.3895436503109522,0.632471710023674
TEST_00002,0.7347014773637056,0.42220336591617114
TEST_00003,0.6374698638916015,0.24695361980975578
TEST_00004,0.008920297873529515,0.9989733457565307
TEST_00005,0.03125714841789518,0.9462836980819702
TEST_00006,0.050426026405588686,0.9151888072490693
TEST_00007,0.4229767988435924,0.3866108736023307
TEST_00008,0.17667249759833795,0.6268121219240129
TEST_00009,0.9558917880058289,0.01103377009105333
TEST_00010,0.8866500675678253,0.14681707978711528
TEST_00011,0.0015300225281494662,0.9600513517856598
TEST_00012,0.5705159188159996,0.3978617183311144
TEST_00013,0.2951821086462587,0.5565961583517491
TEST_00014,0.6682002530782484,0.2777651625546663
TEST_00015,0.8660776011645794,0.16037717211698724
TEST_00016,0.4840139754451229,0.6910858293180354
TEST_00017,0.005491683233921099,0.9882840812206268
TEST_00018,0.3264289215707322,0.7174518398940564
TEST_00019,0.7196532518578888,0.20730201286387712
TEST_00020,0.0004583335257635117,0.8913681844249368
TEST_00021,0.799163457006216,0.09855496770977093
TEST_00022,0.07225409545860231,0.9768181800842285
TEST_00023,0.608600228978321,0.22468726643595574
TEST_00024,0.9221226245164871,0.088623299040864
TEST_00025,0.5966752691410189,0.6502996408147738
TEST_00026,0.01993586517855874,0.7950233395968098
TEST_00027,0.0009570644089550261,0.9962685942649842
TEST_00028,0.31522781394851335,0.6711734536103904
TEST_00029,0.535275476668309,0.47626354324666176
TEST_00030,0.234525177688829,0.6246122308075428
TEST_00031,0.010015201801248135,0.9961923778057098
TEST_00032,0.09828775022695595,0.9413058757781982
TEST_00033,0.016909074135170454,0.9886504769325256
TEST_00034,0.7853791683912277,0.01626666549550476
TEST_00035,0.32729034799849616,0.839688641221336
TEST_00036,0.49006615073303694,0.16000584081472816
TEST_00037,0.025011569781782383,0.9829968512058258
TEST_00038,0.2614724969904273,0.6842393895611167
TEST_00039,0.42401272166572423,0.7386084357800428
TEST_00040,0.3064549965059015,0.7476024173200131
TEST_00041,0.24247460766035828,0.7225151389837265
TEST_00042,0.05809574589642792,0.9949570894241333
TEST_00043,0.2261621027975619,0.818001763522625
TEST_00044,0.40784487025812266,0.5788375531731461
TEST_00045,0.6968029232674781,0.2510067115717902
TEST_00046,0.641967046577075,0.3208320334572704
TEST_00047,0.05281854247890403,0.9878982186317444
TEST_00048,0.18131262801686318,0.798054763674736
TEST_00049,0.1444818742937482,0.788481162674725
TEST_00050,0.4300373879930703,0.50514998271683
TEST_00051,0.4487350761137364,0.4422994699329138
TEST_00052,0.6885226117447019,0.09727199033642435
TEST_00053,0.508500137080533,0.4761257715988904
TEST_00054,0.04534739659213728,0.6726404472989088
TEST_00055,0.2952837757648467,0.4275710508813946
TEST_00056,0.0018744878477416876,0.9954650521278381
TEST_00057,0.00959179997062969,0.9835445523262024
TEST_00058,0.7450168490409851,0.05772638311464107
TEST_00059,0.8615848660469055,0.07036558259894718
TEST_00060,0.0005553099606474071,0.9946884095668793
TEST_00061,0.14875573293344074,0.8531708776950836
TEST_00062,0.37700144413324777,0.6769257796469901
TEST_00063,0.23019235628897924,0.4115090630715713
TEST_00064,0.33850110807834427,0.5615319111115241
TEST_00065,0.12429478063986607,0.5883383188396692
TEST_00066,0.21768277467781444,0.8050252079963685
TEST_00067,0.5972650227020495,0.3102732436085704
TEST_00068,0.3729471256694524,0.61656837426126
TEST_00069,0.9888010621070862,0.015413816050977403
TEST_00070,0.8666931482031941,0.1333944914074891
TEST_00071,0.22410462783440152,0.6639454095784231
TEST_00072,0.10654362672429185,0.9152793481945991
TEST_00073,0.0459993200055536,0.9246452867984771
TEST_00074,0.549775269167003,0.19502316913141157
TEST_00075,0.06007028945691477,0.9789754807949066
TEST_00076,0.6351733267307281,0.10640779436726007
TEST_00077,0.013262265931894035,0.9868082225322723
TEST_00078,0.42593624677392655,0.37219610999914393
TEST_00079,0.9803710162639618,7.100144719631948e-06
TEST_00080,0.6554563587966868,0.207119811589655
TEST_00081,0.4702877803705633,0.3422705444507301
TEST_00082,0.5408064909279346,0.3891512924682047
TEST_00083,0.5590267288382165,0.29908734051277863
TEST_00084,0.6046141288476065,0.43053172029009623
TEST_00085,0.07259460025464363,0.8806393161416054
TEST_00086,0.10712001504231808,0.8320676356554031
TEST_00087,0.590194563055411,0.385850651465444
TEST_00088,0.08750330564729154,0.9829741895198822
TEST_00089,0.31908628430683167,0.610624836711213
TEST_00090,0.14978338720516718,0.7716855011778534
TEST_00091,0.0018019985122824215,0.9981628954410553
TEST_00092,0.7380435569211841,0.1889772939816094
TEST_00093,0.4689808959476068,0.5184990384175763
TEST_00094,0.7132737815380097,0.348748260614866
TEST_00095,0.9311595857143402,0.047282424028492566
TEST_00096,0.00616870305889006,0.8838361677713692
TEST_00097,0.020752239052283447,0.9898641407489777
TEST_00098,0.7152516432106495,0.15097165153028982
TEST_00099,0.10113476157884112,0.8674644857557723
TEST_00100,0.7982407882809639,0.09256629394670597
TEST_00101,0.16812155136665297,0.7032667547464371
TEST_00102,0.9740019381046295,0.053184092252896796
TEST_00103,0.9408617317676544,0.0076540024758615125
TEST_00104,0.018905838132529627,0.8674478752538561
TEST_00105,0.19995731483213602,0.6427250569162425
TEST_00106,0.024199386483745665,0.9695089280605316
TEST_00107,0.6598175339313457,0.23589225018513388
TEST_00108,0.5351959092076868,0.3903614136390388
TEST_00109,0.026371636097947425,0.9764957368373871
TEST_00110,0.9725986182689667,0.02106442149153743
TEST_00111,0.3423090351883616,0.6406030409787491
TEST_00112,0.055860600399174135,0.9601842820644378
TEST_00113,0.0843693428953884,0.7560174241662025
TEST_00114,0.465035910376173,0.5180936238262802
TEST_00115,0.1067084488104797,0.9072449028491973
TEST_00116,0.449198431257355,0.3510472157097628
TEST_00117,0.6038750742794946,0.4749086011288455
TEST_00118,0.09230210672728276,0.8813760161399842
TEST_00119,0.05729031784279135,0.8183877925388515
TEST_00120,0.27195045088643044,0.8122116565704346
TEST_00121,0.024077782489785492,0.995476883649826
TEST_00122,0.9946604430675506,0.002347509272443259
TEST_00123,0.24547103432669246,0.6142801910638809
TEST_00124,0.04045400607051173,0.9803138732910156
TEST_00125,0.8928931340575218,0.2802464284976445
TEST_00126,0.2266171011979395,0.6128955653286539
TEST_00127,0.48546135836513715,0.49948477910365907
TEST_00128,0.5890315215627198,0.3485130930864216
TEST_00129,0.46274702091759534,0.1528767768331818
TEST_00130,0.36839602932720195,0.6928665089435526
TEST_00131,0.010922336255735346,0.9977073967456818
TEST_00132,0.32928133766363316,0.6718446985818446
TEST_00133,0.9917002022266388,0.04496112894175644
TEST_00134,0.04975119065274993,0.9586374521255493
TEST_00135,0.007495390000707353,0.9502830028533935
TEST_00136,0.0407732385446149,0.7156513132154941
TEST_00137,0.17189114970363165,0.5796119382168399
TEST_00138,0.6317793063353747,0.4706744136954512
TEST_00139,0.2726960151451833,0.917758184671402
TEST_00140,0.9448562026023865,0.0068516423685901825
TEST_00141,0.9848633408546448,0.009084343112960603
TEST_00142,0.8605073645710946,0.15100556991122407
TEST_00143,0.8045013420283794,0.03709439559512521
TEST_00144,0.10557323567733964,0.9100805282592773
TEST_00145,0.2619476178895773,0.724117910116911
TEST_00146,0.7068484657473164,0.21997117635291943
TEST_00147,0.02250200256709718,0.9041778892278671
TEST_00148,0.03868632069656659,0.7455278053879738
TEST_00149,0.2559219637236538,0.4301437397993693
TEST_00150,0.24987952827405166,0.9255557596683502
TEST_00151,0.7132904758676887,0.37250049178727596
TEST_00152,0.05055925498302542,0.870978194475174
TEST_00153,0.003843518128995957,0.8785200536251068
TEST_00154,0.004448462668245088,0.92960484623909
TEST_00155,0.6418093877844513,0.28265645820961255
TEST_00156,0.13260698450538655,0.6595344656663655
TEST_00157,0.2261769744467097,0.7834509812295437
TEST_00158,0.20354634235022787,0.7632836636155844
TEST_00159,0.056929439224102,0.905443686246872
TEST_00160,0.6412003808654845,0.1941300190908805
TEST_00161,0.031473565111157474,0.9917306423187255
TEST_00162,0.00880266511994705,0.8922841608524322
TEST_00163,0.47941695928457195,0.4484755745215807
TEST_00164,0.12241550690071393,0.741974288225174
TEST_00165,0.9986165821552276,5.57452965757764e-05
TEST_00166,0.8085431230254472,0.34033386332344734
TEST_00167,0.02002214173488568,0.9667776823043823
TEST_00168,0.8191040635108948,0.18277591137047175
TEST_00169,0.33430182255451657,0.5199538426519211
TEST_00170,0.00972118774872904,0.9748601913452148
TEST_00171,0.8463944256305694,0.2860980004097996
TEST_00172,0.059523939542486914,0.8873547971248626
TEST_00173,0.817492875357857,0.1443077350587373
TEST_00174,0.7249282218515873,0.12318979422561824
TEST_00175,0.005306370788379817,0.9995813131332397
TEST_00176,0.8555856749415398,0.17106885665017302
TEST_00177,0.004890406727511352,0.9801014721393585
TEST_00178,0.5193556640182578,0.44641518570338123
TEST_00179,0.42020865706626864,0.5091314631747081
TEST_00180,0.0030166390216876276,0.9496073603630066
TEST_00181,0.7706688553094864,0.15975733928635236
TEST_00182,0.5886862496548929,0.4211819481850398
TEST_00183,0.13457208946183527,0.8453054785728454
TEST_00184,0.1843313145784382,0.7953000292181969
TEST_00185,0.8143263684585691,0.2748772184349946
TEST_00186,0.7984560000972124,0.05192803361644051
TEST_00187,0.673825953900814,0.11250671197540214
TEST_00188,0.4358303133180016,0.6115820477975802
TEST_00189,0.2018731935602122,0.8140136152505875
TEST_00190,0.47348682047460783,0.3817318489232093
TEST_00191,0.8310513585805893,0.0578272083525917
TEST_00192,0.39985608476781637,0.5243307474800076
TEST_00193,0.08716181627823971,0.7805412858724594
TEST_00194,0.4140001957770437,0.6001376904547214
TEST_00195,0.9702906429767608,0.002476156075545546
TEST_00196,0.7224598215892911,0.11232440430931308
TEST_00197,0.014566972089025831,0.7887624179944396
TEST_00198,0.2650455231446095,0.626488757878542
TEST_00199,0.734477809839882,0.2699397700380075
TEST_00200,0.34481833455542416,0.6425349853932858
TEST_00201,0.044251288806609834,0.989239764213562
TEST_00202,0.6775460600852966,0.20115235205112042
TEST_00203,0.5323904736898839,0.3533041953574866
TEST_00204,0.6375377315643341,0.42375018522143365
TEST_00205,0.010340633422129031,0.9650434195995331
TEST_00206,0.6827771747484803,0.236404734614419
TEST_00207,0.018291663991637005,0.8923881138209253
TEST_00208,0.7474814788416552,0.32616707237959874
TEST_00209,0.08497685541884756,0.9050423473119735
TEST_00210,0.6946630728431046,0.15422609030977216
TEST_00211,0.3216145185288042,0.631158420164138
TEST_00212,0.14017070506246226,0.859266626695171
TEST_00213,0.563665965598193,0.3995593449976241
TEST_00214,0.20683949304933408,0.6272932812571526
TEST_00215,0.00882705857831283,0.9795640051364899
TEST_00216,0.5173165215179324,0.33375013646127627
TEST_00217,0.00026936023532309614,0.9926696956157685
TEST_00218,0.12470354263980425,0.8465221405029297
TEST_00219,0.12379070775077708,0.7582870652666316
TEST_00220,0.09015789129538146,0.9436647534370423
TEST_00221,0.17215241380761595,0.8541384398937225
TEST_00222,0.8614113032817841,0.11105862644519218
TEST_00223,0.6673912836199974,0.38481546743780654
TEST_00224,0.36600041038182096,0.3377182845026255
TEST_00225,0.02146469109127338,0.9925464034080506
TEST_00226,0.9661964416503906,0.0452393675056864
TEST_00227,0.26128416651845326,0.587627319540934
TEST_00228,0.07373154168835754,0.9414127707481384
TEST_00229,0.06517114956659498,0.7980260461568832
TEST_00230,0.008638181714004552,0.8383398726582527
TEST_00231,0.3443689993582666,0.4077754921516316
TEST_00232,0.07683675628200166,0.8869906425476074
TEST_00233,0.9611573874950409,0.04640807051612912
TEST_00234,0.02416056433981246,0.8985563460737467
TEST_00235,0.0053513807639031085,0.9885201334953309
TEST_00236,0.008302088541059661,0.9945659399032593
TEST_00237,0.4591342896393254,0.5064528846181929
TEST_00238,0.6994591750295512,0.30443621199312454
TEST_00239,0.39572036154147555,0.458274246979272
TEST_00240,0.26089120639285285,0.9179233431816101
TEST_00241,0.4321893159180036,0.47781596090644596
TEST_00242,0.2178660503678657,0.7975218615494668
TEST_00243,0.3482023229636638,0.6611228586363722
TEST_00244,0.6770130748394877,0.1087345920347901
TEST_00245,0.04038961986648446,0.8211261868476868
TEST_00246,0.6785362443770282,0.1533601845803787
TEST_00247,0.0338723158907639,0.9199671775102616
TEST_00248,0.3507663524396435,0.5224032174795866
TEST_00249,0.06131183805555338,0.802718122676015
TEST_00250,0.47878639066921097,0.4726443546896917
TEST_00251,0.20819832353226958,0.7018180698156357
TEST_00252,0.46186186071029167,0.6283123439177871
TEST_00253,0.2948887965828817,0.6520584303885698
TEST_00254,0.9975786089897156,0.13634346573747436
TEST_00255,0.0030032603672230746,0.9978351175785065
TEST_00256,0.0513250973994559,0.9339642196893692
TEST_00257,0.38476288666977965,0.8292370438575745
TEST_00258,0.0932074050764177,0.9542662084102631
TEST_00259,0.2129254942661646,0.9022403657436371
TEST_00260,0.4217800330836326,0.28585108034312723
TEST_00261,0.5722500989679247,0.2629179058199952
TEST_00262,0.06498059318413425,0.9676908791065216
TEST_00263,0.2835917694938871,0.47180820294083786
TEST_00264,0.5484914428441925,0.3658649333163339
TEST_00265,0.7533810505638889,0.27842490237054257
TEST_00266,0.030092215330669053,0.9839791297912598
TEST_00267,0.3602491295489017,0.33083617547526956
TEST_00268,0.32464255673276055,0.8327398508787155
TEST_00269,0.6394398828968406,0.23656940742148436
TEST_00270,0.03352822787681077,0.9926949441432953
TEST_00271,0.09802735704313328,0.8138706573285163
TEST_00272,0.12858234116264952,0.7325406789779663
TEST_00273,0.4288722537457943,0.2677292661681122
TEST_00274,0.013274857637468784,0.8504369676113128
TEST_00275,0.9978518128395081,0.002189722871009293
TEST_00276,0.4960000921753817,0.4241540013545091
TEST_00277,0.03868918219992651,0.8799317061901093
TEST_00278,0.08876720235618134,0.48211912512779237
TEST_00279,0.02354522962724733,0.9423697352409363
TEST_00280,0.3475825408486998,0.6147247229089089
TEST_00281,0.05955844509646546,0.8040097408927978
TEST_00282,0.004441284747763596,0.9967072486877442
TEST_00283,0.1557459693114632,0.8403056651353836
TEST_00284,0.2414300802490274,0.6931376051157713
TEST_00285,0.6039359152317048,0.031697257465748405
TEST_00286,0.22263992122042603,0.8370985925197602
TEST_00287,0.0030314686241567812,0.9988977134227752
TEST_00288,0.44893216118216517,0.46039259201206734
TEST_00289,0.267149139298942,0.7260116540826858
TEST_00290,0.2054979591513984,0.6582653350953478
TEST_00291,0.07973373854187099,0.9393117666244507
TEST_00292,0.7777633845806122,0.15954936591131172
TEST_00293,0.9999949336051941,4.800508779377572e-07
TEST_00294,0.7301083207130432,0.09528685925070021
TEST_00295,0.15935856551242294,0.8233651727437973
TEST_00296,0.3748066311600269,0.6151217281287245
TEST_00297,0.1118016761551985,0.8114159300923347
TEST_00298,0.5165139940746485,0.31682852207539847
TEST_00299,0.5537656634114683,0.3597068021068253
TEST_00300,0.29286254921753424,0.767683878634125
TEST_00301,0.5517436696427467,0.43985396176576613
TEST_00302,0.9056096792221069,0.00762673665579041
TEST_00303,0.31618696384539363,0.6510863025323488
TEST_00304,0.009141105301563911,0.9972652494907379
TEST_00305,0.3362115120515227,0.6913843178168463
TEST_00306,0.19034588719532622,0.6786338549107314
TEST_00307,0.9322244822978973,0.10276088557989169
TEST_00308,0.9035900831222534,0.0025339738065780575
TEST_00309,0.5832121580839157,0.19930183299002238
TEST_00310,0.998530262708664,0.0014845497781824034
TEST_00311,0.13270949481157004,0.7906632483005523
TEST_00312,0.48146445518104886,0.2903596042495457
TEST_00313,0.15293685420858766,0.7994683600962162
TEST_00314,0.05618922110503775,0.882784666121006
TEST_00315,0.48524786994094027,0.4637276875965449
TEST_00316,0.6728040662856074,0.45816041260825174
TEST_00317,0.11976716913843304,0.8862759470939636
TEST_00318,0.936184823513031,0.02219157945481608
TEST_00319,0.009161594588852701,0.9715979814529419
TEST_00320,0.23705710523645393,0.5749622015166096
TEST_00321,0.10528320230153836,0.9887364029884338
TEST_00322,0.1761354452586455,0.8942951321601867
TEST_00323,0.15398107597439042,0.8459531873464584
TEST_00324,0.39252588862873383,0.4821002844022587
TEST_00325,0.7371826570946723,0.1113440260567586
TEST_00326,0.34284595035132953,0.6415652409800259
TEST_00327,0.04160250185332398,0.9886382102966309
